File,Activity,Subject,Trial,1,2,3,4,5,6,7,8,9,10,11,12
a17_s4_t4_color.avi,a17,s4,t4 ,17.4966262919354,17.4244172369813,176.448934321024,169.167680750588,47.9971526437433,31.4036788146876,177.033521869684,170.744686939045,32.654155519011,19.3178825873025,175.885798838902,168.493954651514
a17_s8_t2_color.avi,a17,s8,t2 ,23.2554602189362,21.8906397268264,176.046120282218,171.391635165351,35.847704476044,70.2806583605103,171.998957184428,169.503309711481,20.6115260576786,19.2388277972068,150.885895583124,174.58305228962
a17_s7_t3_color.avi,a17,s7,t3 ,15.403726652221,16.003460198383,169.402988028551,170.212395459947,20.5327978280018,45.9313199814972,158.693011430788,172.790927032965,26.4130910607803,31.3817024765727,162.469249882603,170.667435888335
a17_s3_t1_color.avi,a17,s3,t1 ,19.5274974569772,18.3524154859374,177.846262893933,175.948126427473,69.6270559477955,53.7349333194483,163.954425750988,158.022068100188,39.6984416356186,29.3991580720044,176.280369349569,174.413209052894
a17_s7_t2_color.avi,a17,s7,t2 ,18.9126531033747,7.94582594014225,166.224613483901,169.719913730987,15.5766912999639,19.172216162024,151.490295160676,170.523157647339,87.9752982861135,16.1687942313845,155.418702041856,164.721834034989
a17_s5_t2_color.avi,a17,s5,t2 ,21.1211398220691,20.9322425347778,170.284346266538,172.324069463614,74.1376633557028,39.4250243911561,167.014398367853,160.909868583916,30.5268558868827,18.3318594849763,162.558040887744,168.554643212904
a17_s1_t2_color.avi,a17,s1,t2 ,22.1586448256304,15.1830462048787,168.004931790388,172.407064857945,22.6366395580578,41.7288908655093,169.64061423042,172.729280877856,24.0955946747087,27.9714247589142,163.867346210917,170.83251210358
a17_s5_t4_color.avi,a17,s5,t4 ,21.5611148247577,21.1794349276683,169.707167360408,171.860682086737,34.5052842529914,40.4089954638698,166.00294488938,166.908979801327,23.7679116159709,22.643835304565,160.191287458705,170.029003697779
a17_s3_t3_color.avi,a17,s3,t3 ,17.9935712819283,20.2153861047726,178.291002616569,172.360608504513,68.2540645800773,64.0382023626832,168.77399286849,157.02177244595,26.9148934592515,18.4261542415945,177.419712733893,173.408703840869
a17_s4_t1_color.avi,a17,s4,t1 ,17.2923169999727,17.6712953240122,174.64149594771,177.68066751933,53.8095979332671,38.120534053846,170.412709841671,172.925074185329,24.3235279442884,18.1306688955449,177.496279032301,171.230709985504
a17_s8_t1_color.avi,a17,s8,t1 ,21.5504658872545,21.6001624802746,174.20341291219,172.722833552631,24.7517695554611,50.6062539847741,172.269442616178,170.779865775197,63.5113941254646,25.3565962640964,154.83600528083,165.961272336107
a17_s8_t3_color.avi,a17,s8,t3 ,21.9489937204328,22.5333719986774,175.640096575353,170.232524258255,22.5226569378048,19.9717555555148,169.240049806721,161.797884019829,59.0819125931846,24.3491009825907,149.616620651442,164.068777961148
a17_s6_t4_color.avi,a17,s6,t4 ,17.2751751452413,16.9269518299747,170.66310325963,174.406620844053,27.8243754434755,53.2535699274727,172.174146174735,170.99348031729,18.9432665016683,22.89529486298,164.946656409677,166.195279170392
a17_s5_t1_color.avi,a17,s5,t1 ,19.6792685564762,18.8435585899364,171.496916427689,173.622886986546,64.675657246073,45.3784463996764,166.856949338209,164.126478350881,23.4196888844427,25.0825443112066,164.623823545193,176.688447529626
a17_s6_t2_color.avi,a17,s6,t2 ,16.9919253396964,18.1886314939204,171.85467418244,174.105589763259,32.8452646696508,43.5144766264747,172.912747625134,169.805377528371,19.4232688321363,23.2310313729379,167.003991011599,165.851062574832
a17_s1_t3_color.avi,a17,s1,t3 ,21.2398739951956,17.181508038966,168.267016830488,171.751215060193,17.4628545077716,34.1591993257425,172.308399735702,169.208107728428,16.3746007212299,37.8900802132394,163.29268627331,169.911724980747
a17_s5_t3_color.avi,a17,s5,t3 ,22.5788736643405,19.831604865827,170.399700604742,172.370381197159,60.0991524473255,55.1340382699348,164.285986317722,160.978401032964,22.9786185552098,14.9727617757656,165.204533524866,170.075234805878
a3_s2_t1_color.avi,a3,s2,t1 ,19.0235994359954,14.7070116623356,170.635442546466,172.654699268079,47.8515838871402,12.3699489217377,170.055227240086,173.57161150156,43.213089577754,10.6440643621868,171.363972101737,173.689538511682
a3_s6_t4_color.avi,a3,s6,t4 ,18.9471334391093,20.4638505630754,172.030128851099,171.99142188052,66.7823999182986,18.5129465840136,171.093547042828,172.83863195644,63.1803262011342,20.1582722045022,173.211702248844,172.125812564431
a3_s1_t2_color.avi,a3,s1,t2 ,21.2491790881781,20.8353427160356,168.512884281778,170.201807603331,65.4278917602927,19.2837668444072,168.468019713493,169.768421947935,48.0041004037957,20.2347181627652,168.355776483712,169.57692143632
a3_s2_t4_color.avi,a3,s2,t4 ,17.680081558926,13.4653614628358,169.466936904986,173.238163139036,46.9777034856536,11.5575649837993,165.333899867244,173.195671164049,52.3124694567158,12.0936943201055,169.870372098927,173.910589730255
a3_s1_t1_color.avi,a3,s1,t1 ,19.5031682146158,18.493378076687,168.238387407113,168.913217380246,55.9749209740859,20.2421280366546,168.484744198083,168.291021021908,38.5726684773244,20.8947511822687,168.341311414676,169.313329862844
a3_s7_t1_color.avi,a3,s7,t1 ,18.7897688362607,10.9455653802068,168.356840789487,169.492383891736,87.1099880748105,14.5251138635426,167.722281973509,168.89301044712,18.9229290010641,12.806128174726,166.983873786069,169.720644636346
a3_s5_t3_color.avi,a3,s5,t3 ,23.7025568012341,19.3962733652326,171.788662310892,174.242910094782,32.5188864167439,17.2311695737754,169.903543586386,174.27997010134,24.0250861792003,19.1650185969171,170.812714776458,172.649432714796
a3_s5_t1_color.avi,a3,s5,t1 ,20.2810317532068,21.8364205975327,172.258522649343,172.90390071545,38.9937605692322,21.8663414362044,172.308861773736,173.335981849389,30.8777693674207,20.1862120889111,169.581207894149,173.61013104114
a3_s8_t2_color.avi,a3,s8,t2 ,20.6815873847505,19.9618990862761,175.208534315557,172.327175032976,39.2193211872657,19.6005189004845,173.832731716465,172.274919246624,24.9462758739946,19.7248963638712,174.181648788773,173.033304945694
a3_s5_t4_color.avi,a3,s5,t4 ,20.2378568940622,18.9931539220982,171.371432410334,172.614608351767,31.8727151774437,19.108726137499,171.14540374074,172.439777283668,27.1401303628249,18.9306173644712,171.454817141707,173.191100696954
a3_s7_t3_color.avi,a3,s7,t3 ,17.8236906273346,13.8818485803269,168.007853866311,168.610882309513,92.690471706214,14.2536407121487,167.915884760045,169.552863439394,20.3266069985031,14.0573222867753,167.701334227047,169.65601755533
a3_s7_t2_color.avi,a3,s7,t2 ,19.0911941022058,13.5335792288591,168.288783067359,168.719468880963,83.8624115749314,14.1824829652996,168.17948007506,169.135576335049,46.4791729740212,14.2511389969045,167.561152711073,170.250357144796
a3_s3_t1_color.avi,a3,s3,t1 ,16.8826343676153,19.749477552466,163.646411393749,176.036842566936,65.8795553189998,18.566785122773,170.953885546819,176.757180238834,64.1917472677679,15.5652678520183,169.670653522223,177.092599020481
a3_s1_t4_color.avi,a3,s1,t4 ,20.3054688459434,19.6058131027382,168.651412423517,170.740880299305,48.2628332229107,18.5355628379685,168.263116971713,170.417461734438,47.7080886137559,18.4198106666491,168.345184068724,169.902731666657
a3_s1_t3_color.avi,a3,s1,t3 ,22.2804730393032,18.3886453436768,168.066007896073,170.236800570929,54.3059792054452,17.2381625723688,168.185856391751,170.391953992902,57.6546868063557,19.4784423142131,168.232082987683,169.67162875289
a3_s4_t3_color.avi,a3,s4,t3 ,17.749533385262,17.0865800504032,176.859491465215,176.129766943227,53.0359187673722,17.6307474733045,170.905276333659,178.132811275741,39.6516167496926,23.3036625526933,175.738548527352,177.209890937903
a3_s5_t2_color.avi,a3,s5,t2 ,20.8758295263687,19.5750374073496,171.307661000597,173.203726030024,23.3869636686976,18.1913776407149,170.196800220272,173.496267096197,22.4610696964427,20.3811421476841,172.494879054024,171.362497174228
a3_s8_t3_color.avi,a3,s8,t3 ,20.8498094877541,20.2777706127148,175.502585707757,172.047376086143,45.6160173435527,20.3217942999596,174.805669352635,172.471192366462,25.4921294312745,19.7421116441976,174.240864957148,173.482923548835
a3_s3_t4_color.avi,a3,s3,t4 ,22.4367319371831,18.6901747388064,172.763929172793,175.262711455732,66.7361577153469,17.4984741789178,172.992496430167,175.919299130662,71.3193383222423,18.540648389539,172.96809811735,176.395119730986
a3_s2_t3_color.avi,a3,s2,t3 ,18.3714756640251,14.7938433497869,169.624468462282,171.948657470059,50.4700212552972,11.9656500336715,166.378865711527,173.109376580331,52.6467406423665,12.1022765565769,169.757329675264,173.748297036853
a3_s4_t1_color.avi,a3,s4,t1 ,20.0643360846009,16.5678541387074,167.694862292328,176.666843090211,43.8427264859608,16.9847921936817,175.010048712043,176.230173156239,38.2635180070964,26.5059581303638,177.994198886685,175.339984702004
a3_s4_t2_color.avi,a3,s4,t2 ,20.6687478414672,16.218640901945,172.366011456907,175.931143379742,52.1110076524161,19.8809296976457,169.300050341032,175.375354255306,41.6863659105644,17.9215362388937,175.963342876348,178.256471336792
a3_s4_t4_color.avi,a3,s4,t4 ,20.1462181410353,17.1591667106142,172.957795179529,177.146807735929,59.3350748453808,19.4960914272558,176.806253478119,174.363760518215,38.3147942785167,16.0849971107322,175.965639344254,178.078493357647
a3_s6_t1_color.avi,a3,s6,t1 ,20.7828412583013,19.3744373917626,171.951446390461,172.513609548648,64.4686839558094,18.3417973295439,170.848871825456,172.383976106812,88.3785379108364,19.7502846080746,172.277817791285,172.083915860118
a3_s6_t2_color.avi,a3,s6,t2 ,16.6707998395531,18.9942377915951,173.077014989077,172.346517142683,60.9737700806736,18.707747047883,172.160195341048,171.541886757251,54.8393530006373,19.5809234454031,170.673543494022,171.747170275265
a3_s6_t3_color.avi,a3,s6,t3 ,18.2809335508199,19.7305347305838,172.825971535936,172.652249119629,67.1772647581547,17.8960887469171,171.245700745407,173.102024842344,67.2333074500184,20.0303231427622,173.130781490711,171.73458573795
a3_s3_t3_color.avi,a3,s3,t3 ,19.2528959335038,18.1809109339913,165.775263397804,174.928077693717,71.2634804959203,17.4240834541626,164.857024219618,177.51327781699,53.7189799485589,18.2068341113586,164.080668165877,176.386278884097
a3_s8_t4_color.avi,a3,s8,t4 ,20.8184152713085,21.0019470747558,176.359165495023,171.584189759651,36.3701293377853,21.0784931103533,176.350651830836,171.990933581112,41.1847188592751,19.9584660481958,173.936153124738,172.585874431241
a3_s2_t2_color.avi,a3,s2,t2 ,26.6109043804142,13.6570021873325,169.787530448542,172.140522892772,47.7297296061696,12.6010621372498,166.59067126354,174.063749929379,51.5184973319994,12.7165883495986,167.813083417342,173.814064348272
a3_s8_t1_color.avi,a3,s8,t1 ,21.2666528950227,19.2888143786157,175.335510098009,172.192396768527,35.536655977254,19.7314408720161,173.856415083284,172.062418538239,33.7289996009158,19.7779740025563,173.187464319468,172.863142017771
a3_s3_t2_color.avi,a3,s3,t2 ,23.0347948489632,18.3161762668377,170.643548391848,176.440266212358,67.3896861215762,16.4563506713514,170.291488826399,176.683835310805,46.1044790070781,17.739470932557,168.656533190408,175.169090859237
a3_s7_t4_color.avi,a3,s7,t4 ,18.7932039332151,13.3909410801812,167.647684539304,168.826827435357,87.1698881018578,14.3711122217352,167.491725013634,169.853606214066,75.5027034097323,15.0543368518112,167.911014523525,169.60595224037
a11_s6_t1_color.avi,a11,s6,t1 ,19.1932138708873,18.7976426995464,170.696803867611,173.132101011837,28.0274579448409,18.761035950425,168.783002821161,171.832718154571,24.4545634378433,17.7848918359609,168.960465719582,170.586925332902
a11_s1_t3_color.avi,a11,s1,t3 ,19.742648627518,20.2386215839493,167.318695867884,170.40545536839,42.4117654537045,20.5834432212667,167.287652794897,170.260941300503,47.8526463917215,17.4557798900716,166.697873422755,170.711710166783
a11_s1_t1_color.avi,a11,s1,t1 ,21.2093609366198,18.3239425944761,166.227256337066,169.847538422035,47.875668503829,17.1664858518617,166.875518485171,169.944634095863,53.8642652185234,17.7091358291506,166.33366897738,170.654045827296
a11_s7_t4_color.avi,a11,s7,t4 ,19.4665200982063,14.5940596317616,168.58863922728,170.643371403825,48.8822017433404,14.4158141613158,168.849068195184,169.602134058901,51.6732477597814,16.9515144501259,170.214324837495,169.819117300376
a11_s4_t2_color.avi,a11,s4,t2 ,17.1054640022644,17.9840897663747,172.686343374982,177.330823650757,35.0685551276844,17.1029041775679,173.871480676891,176.262264387909,39.855196091631,16.6535254966346,174.534561771638,175.352425014872
a11_s3_t3_color.avi,a11,s3,t3 ,18.4896242125472,15.9704251511966,177.581665974663,170.747774174048,35.6160383071544,16.7930306901995,177.667624302296,172.715222173347,41.0458278224618,16.6936078285399,177.144270394839,172.841018212363
a11_s6_t2_color.avi,a11,s6,t2 ,17.6518321847538,18.9878764410109,169.134474034062,173.682344416132,30.2863986675286,17.4932978482816,168.637410456478,171.54501173964,26.0621014411248,18.7292304351156,169.692347710631,170.538584969073
a11_s7_t2_color.avi,a11,s7,t2 ,18.8307068375278,14.7593069344162,166.976156105054,168.88086532035,50.0687066486392,14.1962510044391,166.920494941895,169.720990229687,40.5531977261156,15.6696708866091,167.850378147955,169.283747882095
a11_s6_t4_color.avi,a11,s6,t4 ,16.8946977177798,19.8293645367729,170.410968089497,171.80840766896,29.3923231041567,19.9602255180922,171.268866884269,170.241626078086,30.1248246116592,18.9708789525655,168.981864446231,171.652058076592
a11_s7_t3_color.avi,a11,s7,t3 ,17.8725551011026,15.6097057886846,169.510952678802,172.333692351626,49.8403770142941,14.8627956714275,167.917373181336,171.064895907374,58.4127529576149,15.5339325728909,169.62735008993,169.407541226437
a11_s3_t1_color.avi,a11,s3,t1 ,19.6226526700145,16.2386315949099,177.883957202839,173.100101874441,45.8799379480592,15.1967986332373,175.059014134108,173.082753171054,38.8617427203852,17.335100161219,177.44792458163,169.40266335998
a11_s2_t2_color.avi,a11,s2,t2 ,16.3224140407857,16.9941344628136,169.476369762457,172.255642873608,50.8068326379108,13.2552623095879,165.958868770609,174.781184054497,56.1760424208801,15.06463535206,163.226045383128,172.560769434157
a11_s6_t3_color.avi,a11,s6,t3 ,16.2888058576596,19.7712390437584,170.885002995787,173.221969397501,27.3715162273243,18.4175329438207,169.927800486285,170.056861213415,27.9427890663467,19.0182234432171,169.43251701703,170.7598470349
a11_s5_t3_color.avi,a11,s5,t3 ,20.7802021774855,17.999170823193,171.892471276351,171.996571827057,23.0517994723946,17.2291299587286,170.869213315135,172.235788674475,12.6645237360701,16.7552091814278,170.700092293975,172.647274630925
a11_s3_t4_color.avi,a11,s3,t4 ,21.0884776771283,15.5771552827566,173.221149885851,176.375395955778,44.7697363570241,17.2205327548066,168.763380462237,178.67100570615,48.6158908614378,17.8432367447456,167.503648860506,179.508347774326
a11_s8_t1_color.avi,a11,s8,t1 ,22.4825235426335,19.8805114327774,173.149758358048,172.470498510705,37.7827960121957,18.8817720931357,173.044082846188,172.987639440118,56.9612651606958,19.2804568771879,172.193995932127,173.130977078414
a11_s4_t3_color.avi,a11,s4,t3 ,16.0509554866948,17.7835404029716,173.218258574864,175.83840312309,32.7628347999683,19.0672165800323,174.125389867281,176.106751336677,43.459335761102,15.0087315719225,175.287005640289,177.582579041305
a11_s4_t1_color.avi,a11,s4,t1 ,17.2650472908135,16.2294889836392,156.075499384438,177.806632188679,48.6900649741287,17.0114807983162,171.791987693188,175.296861985764,48.2553973761165,18.2139324995164,169.0892706433,175.366460412149
a11_s7_t1_color.avi,a11,s7,t1 ,16.9667342376724,12.0830599980624,171.394938140206,173.495993401526,46.8265429115256,13.4821847944346,167.729514373817,170.174522584614,46.299384487401,14.4024565069315,167.531292980346,171.208081305818
a11_s1_t4_color.avi,a11,s1,t4 ,18.5119254924626,19.9671010642533,166.882594579049,170.706289935499,50.5119570742386,20.3291551000807,166.973084050251,170.346172358555,49.8951209360694,19.1484204347162,168.044234225124,170.697979908893
a11_s5_t1_color.avi,a11,s5,t1 ,19.1933921016229,18.9779950989125,171.919465778233,171.94173592526,32.2847939702844,18.3095467876638,171.485536109797,171.756460092738,11.432365096276,17.1885720640276,170.138322782904,172.429979035963
a11_s2_t1_color.avi,a11,s2,t1 ,19.3450427765403,14.8958732699548,172.832027343348,171.707372870982,62.6323890946335,13.5036238904523,166.239441667507,174.257921441135,52.2910041750749,14.9347872116885,163.416556255394,174.038541703399
a11_s1_t2_color.avi,a11,s1,t2 ,19.5311896178056,19.6163879918179,167.282537699249,171.100120363124,43.9714782463615,19.1334497786629,167.216171616383,170.575136342937,54.5952074331492,19.0734179530388,166.863409864244,170.738701728796
a11_s4_t4_color.avi,a11,s4,t4 ,17.271190556322,17.827662168198,174.967304532216,175.906218982877,31.5487574260094,19.033238508837,171.928393056573,176.350481363042,36.3306027924889,14.0342571149946,174.227625539013,175.964845501128
a11_s8_t4_color.avi,a11,s8,t4 ,23.544389531537,19.9524673640881,173.245855657112,172.678431119465,33.8619834655901,19.450766460927,173.910369504937,172.833530007085,20.9669409698759,18.466154218957,172.10049676473,172.982757734016
a11_s5_t4_color.avi,a11,s5,t4 ,21.0839626594331,18.4320071579819,171.729639963721,172.510869506132,17.1955201254996,18.1116928366571,171.271932134949,172.877415858103,32.3395315239148,16.9810459112531,170.719002225044,173.114177956055
a11_s5_t2_color.avi,a11,s5,t2 ,20.4858077666038,19.2862397864859,171.515039607736,171.852066592345,30.1946491833665,17.4980248353579,170.48149825747,171.895224204923,26.9199673867841,16.6747414167264,170.36831457516,172.391637374698
a11_s2_t3_color.avi,a11,s2,t3 ,17.864358401933,16.2446925418975,169.281932894297,172.777087631966,50.0264405525373,13.824270935187,163.089061143555,174.413240752261,49.0164436470573,14.5565226115605,163.687972646877,172.815735589105
a11_s8_t3_color.avi,a11,s8,t3 ,23.5917199158419,20.2066146168171,174.116295340016,173.048127847333,41.5031885448425,19.8769190752913,173.724372491757,172.679436222317,40.2887120642423,19.2602515772025,173.059794672363,172.223617223902
a11_s3_t2_color.avi,a11,s3,t2 ,21.9656026520967,17.6532980840983,178.511948077228,168.207447773369,45.1503934072379,17.2856758313269,176.082472745925,158.049163296907,41.7822707233555,19.5333735255983,176.767810169585,166.968508039977
a11_s2_t4_color.avi,a11,s2,t4 ,18.7456133828969,17.1046083771511,170.42135756885,171.887764752974,46.5053065485832,13.5612051229931,166.15166283722,173.568446904936,48.87402095659,14.4009944250027,168.133894416031,173.806697400469
a11_s8_t2_color.avi,a11,s8,t2 ,23.2709908581037,19.5137081387959,175.040116731975,172.698888590668,37.5850599266175,19.3407579151657,174.154641104356,172.648684427217,38.1248408025339,19.1086352619948,173.110298093286,173.118288726855
a2_s1_t4_color.avi,a2,s1,t4 ,19.7857246542543,19.9452636720092,168.356031369686,170.784812241402,54.5370607033312,19.7353443471483,168.135537015893,170.887081118926,30.5139500888156,16.5189805556853,167.543996977895,171.524919174422
a2_s6_t1_color.avi,a2,s6,t1 ,19.885104515585,19.0186928185738,172.782450284592,172.43571802659,40.3556003123458,19.0271480154831,171.488666182297,172.746520346519,15.4309061294125,19.2681190167804,172.035599827795,172.419044855138
a2_s4_t2_color.avi,a2,s4,t2 ,16.6602988978005,19.2344950997376,178.448303638346,174.760097749116,39.0431940841633,18.6731857607129,177.946205345734,175.91375030263,17.5469293801916,20.6881815291348,177.445238013552,175.55632878478
a2_s1_t2_color.avi,a2,s1,t2 ,20.0970357255262,20.0336092709945,168.031171051765,170.674545393504,31.4481551571652,19.7073666441661,168.197452840242,171.63452120521,29.8058017111842,18.373121901436,167.522855538347,171.528099474893
a2_s8_t2_color.avi,a2,s8,t2 ,22.1683310758451,20.1357187134554,173.626120307169,172.663881838926,28.9885842116564,18.8632165520085,173.376080368815,173.158414370906,14.9719804807245,20.289206234824,173.982226267667,172.797864323261
a2_s7_t4_color.avi,a2,s7,t4 ,19.6691309426355,12.2866424470472,168.359401018646,170.556465343696,57.0253307263388,11.1081863619061,167.774181902578,169.97612001092,19.2384216509449,11.9536764983797,168.213874596126,169.216652112998
a2_s2_t4_color.avi,a2,s2,t4 ,16.5367422997256,14.5884125891729,170.100060167715,170.970078270456,55.7281007224303,12.5319886171155,167.892850943504,172.417753359528,22.9696219524614,10.6952279567828,171.265799323205,172.848235260386
a2_s8_t3_color.avi,a2,s8,t3 ,23.1321115413659,20.4208538335235,173.924576761215,172.278010198086,34.5349896067358,20.030612810846,174.096293016453,172.81521966874,15.5350906141956,20.1555507707375,173.463658328893,173.514312410264
a2_s4_t4_color.avi,a2,s4,t4 ,15.8631588251067,21.5080410673461,174.266581285686,176.817821172646,35.1562530319561,19.7660515564417,172.715712410746,176.631024592657,23.7856212890628,17.9681349725037,171.334580648652,176.68793720088
a2_s8_t4_color.avi,a2,s8,t4 ,21.5681117685881,20.620058995026,174.457303173743,172.118738784654,32.8463878533807,19.9320707366519,174.384113784432,173.583105191164,25.6276267498197,19.5589347759511,174.067525734882,172.927727345663
a2_s6_t3_color.avi,a2,s6,t3 ,18.0265473930619,19.258313705051,172.738456232739,172.448111006688,32.0954886971119,19.8988228066897,173.137018416356,172.174435622112,9.12853127030469,19.3247182999999,172.680364432999,171.968804572696
a2_s7_t2_color.avi,a2,s7,t2 ,16.0398970952855,13.7250368140955,168.570978452402,168.310341639362,53.2973734658126,14.4219326372379,167.855538498651,170.00892352006,16.4660876465056,13.6575189071681,167.908313713302,170.871844432112
a2_s2_t1_color.avi,a2,s2,t1 ,21.1065791090161,14.8418878759807,170.348727388143,172.298612677307,55.1108410291632,13.3690456665537,167.74489350627,173.931990982397,28.5339723403476,13.9465068741284,169.303587541542,174.252071929805
a2_s6_t2_color.avi,a2,s6,t2 ,18.2558067855443,19.1843767307499,171.698240705218,172.686119261756,36.6989214483,19.9399337291333,170.327721083436,171.998476313157,11.4225924715313,19.6065350821683,170.262903927719,172.086171730613
a2_s1_t1_color.avi,a2,s1,t1 ,20.7794152160138,18.6994190782335,168.496036804647,170.659016453858,58.5143570023432,18.8298216540755,168.469383862183,170.800950341351,30.9555814972534,19.3157614588492,167.801398976605,171.615879324347
a2_s4_t3_color.avi,a2,s4,t3 ,20.2447044868203,20.1266070678586,177.494369157208,176.466865454747,43.1713880722416,20.3947449353406,170.586895953591,174.600819470144,12.8506845224409,19.7516267432779,171.389175436432,175.944604399005
a2_s4_t1_color.avi,a2,s4,t1 ,17.8434604842205,17.2202624519571,163.31981304247,176.237268393766,32.1206137761558,21.0845786755812,163.674883612259,175.864840035558,14.4913307642698,19.1673734194553,177.635594388812,175.545218597376
a2_s7_t3_color.avi,a2,s7,t3 ,16.359724781685,13.1203890608032,168.5444139068,170.009454507559,52.0853167646555,14.8960923273945,168.410032719926,169.695724176325,15.2737498629818,15.0557693530653,168.494487760578,168.907529132104
a2_s3_t4_color.avi,a2,s3,t4 ,22.0985986216958,18.3657206753989,177.903234106715,174.258769391449,40.2674058904834,18.6345470122267,179.063058199303,173.778466485056,22.1049234363419,17.6497181969133,178.874102257908,174.638894756872
a2_s6_t4_color.avi,a2,s6,t4 ,19.4970705081319,19.6150672516608,173.094490221771,172.394149207965,39.9255359742502,20.2047439470678,170.695927558555,171.606863000699,9.67988422821619,20.4107344620866,171.444415427223,171.959450150064
a2_s5_t4_color.avi,a2,s5,t4 ,23.457531074203,19.5828734494723,172.474928911505,173.530945817514,27.705157653978,20.4847916980279,172.273251366928,174.039153715657,19.3687665891545,19.3660322879854,171.35221462679,173.775648759973
a2_s5_t3_color.avi,a2,s5,t3 ,22.1713060149693,19.9890401422982,172.178655858097,173.98832689684,23.6056271098251,20.1009221849632,172.524522870284,174.138521648905,17.8054297453609,18.8310151673461,171.226632020142,173.738335954108
a2_s1_t3_color.avi,a2,s1,t3 ,19.4057913887016,20.5498929945424,167.811730341446,171.070117822544,27.1543272226073,18.5093833276761,166.672628163069,171.488871820773,31.8267971425068,18.7531597565672,167.880811356176,171.118569174084
a2_s2_t3_color.avi,a2,s2,t3 ,18.3262522482339,14.9921553810811,170.207388610329,170.635802647362,51.0207684188639,13.4588240680443,168.144610881402,173.049651450076,22.7907927572179,11.031253503473,168.631089277735,172.82078993798
a2_s2_t2_color.avi,a2,s2,t2 ,10.4476296935481,15.807380078287,169.070674241952,171.428726708755,43.9984858365846,13.7597823112815,167.098887708008,173.00519059697,18.2190091516273,12.7619017316367,169.557005564095,173.487743114311
